nbNodesNumber of Nodes =	3421
voxel size (µm)	5

all volumes, lenghts and surfaces are reported as voxels

Node ID	Location Node(x,y,z)(µm))	Node Type	Node Volume	Node Dmax	Nodes radius
1750	1072,93,98	throat	1	2	1
1751	1074,93,117	throat	586	17.9985	8.62548
1752	1168,504,101	throat	84	8.5308	1.99996
1753	1025,534,101	throat	421	14.8241	7.24782
1754	525,853,98	throat	4	14.1032	6.24947
1755	1085,64,108	throat	377	13.056	6.08286
1756	1093,65,106	throat	179	9.4184	3.96075
1757	830,336,104	throat	137	11.2179	5.43872
1758	1089,70,104	throat	52	7.33242	2.5451
1759	565,114,107	throat	92	7.27425	1.99999
1760	474,285,103	throat	43	3.83221	1
1761	469,287,112	throat	110	8.35528	3.862
1762	1167,502,104	throat	81	7.83214	2
1763	1173,516,100	throat	25	9.49628	4.79548
1764	1173,518,101	throat	36	9.82855	3.95354
1765	1181,532,101	throat	162	8.67709	1
1766	1177,525,101	throat	140	10.9348	5
1767	127,620,108	throat	280	13.9422	5.46142
1768	1131,782,106	throat	230	10.002	4.68699
1769	285,884,100	throat	4	12.044	4.71585
1770	1175,524,106	throat	231	14.4941	4.96897
1771	671,643,101	throat	4	10.4109	3.6843
1772	852,667,101	throat	4	10.1712	3.59029
1773	1171,512,110	throat	270	10.3551	4.80765
1774	128,629,111	throat	337	16.0303	7.18059
1775	122,630,121	throat	1	2	1
1776	565,121,103	throat	4	8.08395	3.37222
1777	263,190,110	throat	217	11.1894	4.67361
1778	1167,501,107	throat	96	6.88359	3.55181
1779	1079,709,109	throat	141	8.92727	4.20118
1780	1083,708,114	throat	1	2	1
1781	197,920,103	throat	4	10.2573	4.66921
1782	37,193,105	throat	1	2	1
1783	35,190,110	throat	95	8.1124	2.63195
1784	629,226,106	throat	18	4.3094	2.1547
1785	632,224,112	throat	23	3.83379	1.89407
1786	1163,486,105	throat	1	2	1
1787	1163,488,105	throat	3	2	-1
1788	496,718,113	throat	342	14.8598	5.82869
1789	303,487,118	throat	742	17.3675	7.39219
1790	314,498,130	throat	1	2	1
1791	311,501,131	throat	1	2	1
1792	1162,486,108	throat	7	2	1
1793	1162,492,117	throat	125	7.94275	3.39726
1794	66,504,109	throat	51	4.74141	1
1795	996,579,108	throat	50	7.69355	2.36496
1796	594,63,115	throat	205	9.82276	3.44223
1797	45,77,107	throat	2	2	1
1798	29,87,114	throat	313	9.59389	3.65776
1799	625,220,107	throat	4	8.1995	3.16845
1800	286,495,127	throat	1054	22.9837	10.7988
1801	285,507,122	throat	1	2	1
1802	296,510,128	throat	1	2	1
1803	284,480,133	throat	6	2	1
1804	1165,497,112	throat	64	7.75798	2.80318
1805	571,573,147	throat	3287	32.3319	12.1606
1806	266,192,114	throat	156	12.1879	5.38793
1807	254,258,148	throat	3458	30.4069	13.123
1808	702,319,148	throat	4782	52.074	10.4895
1809	306,446,115	throat	162	8.56948	2.28446
1810	718,491,108	throat	1	2	1
1811	725,513,133	throat	2178	31.7963	9.89449
1812	390,745,118	throat	270	10.8368	4.04804
1813	391,751,108	throat	1	2	1
1814	394,737,136	throat	1	2	1
1815	1141,798,114	throat	81	7.72629	3.7445
1816	1148,798,116	throat	1	2	1
1817	1134,798,121	throat	1	2	1
1818	594,67,109	throat	4	8.24122	2.69881
1819	1178,76,121	throat	802	21.652	8.06543
1820	575,167,112	throat	151	10.1573	4.97136
1821	611,570,133	throat	2752	33.1049	14.8837
1822	998,587,115	throat	234	14.9981	6.17161
1823	980,607,136	throat	70	7.25184	3.16548
1824	1000,576,119	throat	371	14.4024	7.22877
1825	704,532,128	throat	2950	31.2311	14.8421
1826	1117,891,121	throat	460	21.0807	7.86184
1827	218,928,116	throat	206	11.779	5.38365
1828	221,916,114	throat	1	2	1
1829	313,959,119	border_throat	2808	36.2473	17.0709
1830	598,50,121	throat	350	13.9506	5.45207
1831	1084,60,131	throat	1753	24.8812	7.3955
1832	395,497,116	throat	177	7.58956	1
1833	386,474,127	throat	26	4.47252	2.28262
1834	385,468,131	throat	2	2	1
1835	385,474,131	throat	1	2	1
1836	385,471,133	throat	1	2	1
1837	386,473,133	throat	1	2	1
1838	511,694,126	throat	2114	28.7344	14.2057
1839	304,796,118	throat	155	8.49087	3.17761
1840	572,148,119	throat	330	9.33121	3.98245
1841	1167,503,112	throat	6	8.17732	3.80945
1842	1168,509,118	throat	174	9.94489	3.99846
1843	1001,818,112	throat	4	8.01815	3.82512
1844	249,882,115	throat	79	5.09066	1.99943
1845	267,903,122	throat	69	8.62749	3.82408
1846	1166,502,113	throat	25	8.59774	3
1847	39,63,144	throat	2447	30.4344	12.2936
1848	41,58,178	throat	1	2	1
1849	1168,507,122	throat	210	11.8559	4.72412
1850	1070,721,117	throat	100	8.03466	3.87121
1851	1040,708,120	throat	799	26.8095	10.2966
1852	1141,799,114	throat	4	8.06007	3.57476
1853	263,889,119	throat	314	10.6133	4.21952
1854	742,498,145	throat	2442	30.3275	9.894
1855	1166,504,124	throat	241	12.4575	4.24301
1856	150,630,122	throat	224	8.8654	1
1857	279,921,119	throat	146	12.1258	4.63789
1858	856,336,121	throat	157	7.67347	3.0224
1859	861,346,123	throat	47	4.38629	-1
1860	738,401,127	throat	523	16.2175	5.31874
1861	821,589,123	throat	182	10.2804	4.26324
1862	110,702,123	throat	216	11.0236	4.59723
1863	487,701,131	throat	895	22.0383	10.4495
1864	273,911,119	throat	101	8.00877	2.90067
1865	459,6,124	border_throat	364	18.6572	5.47355
1866	586,71,118	throat	4	2	-1
1867	574,159,119	throat	62	9.89715	4.35682
1868	578,175,124	throat	265	12.4811	4.96013
1869	257,894,124	throat	285	10.9783	4.71225
1870	703,512,146	throat	3907	34.5879	6.83477
1871	54,704,123	throat	71	5.82099	2
1872	48,725,134	throat	206	10.5907	2.75222
1873	48,730,142	throat	1	2	1
1874	52,729,143	throat	1	2	1
1875	251,910,126	throat	554	18.3327	5.68178
1876	576,164,121	throat	91	10.5489	5.27447
1877	295,441,124	throat	136	8.36848	3.18367
1878	1046,693,142	throat	1928	31.2462	14.1374
1879	1070,885,120	throat	1	2	1
1880	1075,884,121	throat	1	2	1
1881	1076,891,124	throat	244	11.8432	5.09592
1882	1084,889,124	throat	1	2	1
1883	293,965,154	border_throat	4114	44.5899	19.4685
1884	282,973,132	throat	1	2	1
1885	398,493,121	throat	4	12.3146	5.19655
1886	253,889,121	throat	9	10.1404	4.17401
1887	576,162,124	throat	121	12.1483	4.99998
1888	443,278,129	throat	463	12.102	5.09204
1889	445,268,131	throat	1	2	1
1890	421,287,128	throat	258	9.90172	4.99124
1891	1161,491,125	throat	85	8.06316	3.70131
1892	1162,495,131	throat	204	10.4557	4.60415
1893	1175,526,127	throat	479	15.2412	5.54457
1894	1184,523,133	throat	2	2	1
1895	150,626,123	throat	4	8.06004	2.52377
1896	1,825,123	throat	1	2	1
1897	3,818,128	throat	71	8.48917	2.8683
1898	1091,893,132	throat	210	10.1331	4.27803
1899	1169,514,135	throat	272	13.211	6.05149
1900	1185,527,140	throat	72	11.4923	4.27547
1901	1169,523,146	throat	18	10.5182	5.26116
1902	7,814,128	throat	90	7.9802	2.93925
1903	85,700,135	throat	1108	21.1509	9.15975
1904	89,688,126	throat	3	2	1
1905	622,815,147	throat	7202	45.1145	12.8452
1906	996,834,127	throat	47	5.40551	-1
1907	998,828,127	throat	3	2	-1
1908	814,583,131	throat	92	6.62468	-1
1909	208,969,135	throat	373	12.0977	4.79097
1910	1037,548,129	throat	158	8.95101	3.94531
1911	1031,543,128	throat	3	3.1547	1.57735
1912	1033,537,133	throat	3	2	1
1913	334,749,131	throat	101	10.0255	2.47039
1914	319,761,139	throat	351	13.5578	4.36551
1915	105,697,132	throat	43	11.9296	5.54914
1916	109,673,147	throat	1627	24.2722	9.26214
1917	456,708,131	throat	204	10.3762	3.99783
1918	1067,140,136	throat	139	8.60184	2.53543
1919	90,689,147	throat	1151	21.6904	7.44539
1920	449,709,135	throat	362	10.7154	2
1921	437,13,151	border_throat	882	24.22	4.35758
1922	438,30,142	throat	2	2	1
1923	278,35,133	throat	169	12.3641	4.98453
1924	848,353,132	throat	166	11.9332	5.73435
1925	1021,868,147	throat	810	20.0411	8.79828
1926	1032,859,153	throat	1	2	1
1927	111,292,132	throat	5	2	1
1928	111,293,135	throat	1	2	1
1929	101,291,152	throat	474	16.0417	6.6804
1930	839,341,134	throat	270	13.1323	5.3165
1931	834,334,136	throat	1	2	1
1932	1166,510,152	throat	534	14.954	6.99432
1933	385,733,131	throat	1	2	1
1934	366,733,140	throat	499	12.3881	5.7166
1935	2,817,135	border_throat	86	10.392	4.57579
1936	1000,833,131	throat	4	8.46839	3.39407
1937	54,88,141	throat	363	9.81848	2
1938	55,98,146	throat	1	2	1
1939	54,99,148	throat	2	2	1
1940	881,371,144	throat	591	18.4042	8.67975
1941	883,369,133	throat	1	2	1
1942	1078,98,137	throat	149	11.6299	3.98659
1943	578,168,133	throat	4	14.224	6.25075
1944	836,345,139	throat	228	13.4943	6.30595
1945	839,352,133	throat	3	3.1547	-1
1946	825,342,135	throat	25	5.87895	1.99225
1947	848,357,144	throat	574	13.7142	1.96593
1948	844,370,147	throat	1	2	1
1949	845,369,149	throat	1	2	1
1950	865,364,143	throat	347	13.2409	4.40886
1951	660,549,138	throat	430	19.9022	9.41021
1952	670,547,137	throat	34	16.7107	8.82248
1953	337,734,142	throat	662	16.1605	3.25244
1954	345,724,145	throat	1	2	1
1955	326,744,147	throat	605	18.4386	8.96192
1956	331,753,164	throat	1	2	1
1957	83,30,167	border_throat	4063	53.6305	14.3884
1958	890,374,147	throat	753	20.2481	7.93929
1959	393,470,139	throat	202	10.5423	3.84745
1960	1175,531,139	throat	335	17.8922	7.8676
1961	1169,541,134	throat	1	2	1
1962	326,603,140	throat	161	10.8393	4.83104
1963	459,710,139	throat	122	8.65479	4
1964	23,220,135	throat	4	8.2874	3.42587
1965	843,349,135	throat	5	9.50802	4.21587
1966	256,419,139	throat	158	7.36772	1
1967	259,420,144	throat	1	2	1
1968	240,437,135	throat	1	2	1
1969	244,438,141	throat	309	10.4714	4
1970	248,440,149	throat	13	2	1
1971	406,477,140	throat	208	10.3674	4.66737
1972	321,600,142	throat	284	12.6266	5.42202
1973	207,702,137	throat	9	3.1547	-1
1974	212,703,137	throat	9	2	-1
1975	208,700,141	throat	1	2	1
1976	211,698,148	throat	108	7.18939	3.51725
1977	225,704,136	throat	8	8.36704	3.40156
1978	1102,887,138	throat	233	12.5255	5.93291
1979	1022,328,141	throat	102	8.52926	3.04385
1980	783,343,153	throat	982	23.9683	9.46707
1981	818,345,141	throat	80	7.89353	3.42357
1982	821,339,164	throat	1	2	1
1983	435,484,136	throat	3	2	1
1984	313,582,141	throat	72	8.4519	3.98954
1985	316,585,140	throat	122	10.6317	3.82127
1986	573,176,143	throat	301	12.1977	4.3709
1987	571,176,153	throat	1	2	1
1988	251,425,141	throat	139	7.73294	2.401
1989	1225,78,143	throat	101	7.43756	3
1990	1220,82,141	throat	2	2	1
1991	1230,77,148	throat	1	2	1
1992	235,439,145	throat	309	11.5945	6.1547
1993	230,438,139	throat	5	2	1
1994	229,442,141	throat	2	2	1
1995	241,440,149	throat	1	2	1
1996	417,470,150	throat	277	11.5833	4.07484
1997	413,472,157	throat	4	2	1
1998	420,456,163	throat	6	2	1
1999	302,589,146	throat	259	12.6833	4
2000	308,587,139	throat	5	4	1
2001	306,592,146	throat	159	13.4027	5.91178
2002	927,865,138	throat	1	2	1
2003	917,867,138	throat	2	2	1
2004	928,863,139	throat	1	2	1
2005	914,867,145	throat	9	2	1
2006	917,865,145	throat	1	2	1
2007	917,865,147	throat	1	2	1
2008	914,867,149	throat	3	2	1
2009	916,865,153	throat	2	2	1
2010	1175,533,144	throat	389	18.3633	8.21535
2011	644,550,149	throat	790	21.6916	10.142
2012	505,691,147	throat	761	25.4907	7.90596
2013	505,701,151	throat	1	2	1
2014	534,686,154	throat	2636	30.1497	9.19197
2015	531,689,141	throat	1	2	1
2016	395,720,148	throat	317	12.5166	4.88176
2017	253,905,145	throat	138	8.65774	2.1947
2018	248,903,144	throat	2	2	1
2019	252,912,149	throat	6	2	1
2020	564,177,140	throat	1	2	1
2021	566,177,145	throat	112	9.40312	4.08759
2022	568,184,145	throat	1	2	1
2023	215,415,145	throat	101	9.59184	4.56262
2024	218,417,144	throat	85	10.0927	4.19462
2025	251,418,140	throat	4	8.00336	2.41417
2026	683,490,189	throat	7844	42.2225	10.1848
2027	294,586,150	throat	380	14.3625	5.59737
2028	416,721,140	throat	1	2	1
2029	417,719,142	throat	1	2	1
2030	205,410,146	throat	72	8.46154	3.93681
2031	698,435,177	throat	3817	34.7647	17.3551
2032	689,448,149	throat	1	2	1
2033	722,400,153	throat	1	2	1
2034	720,400,155	throat	4	3.1547	1
2035	677,451,180	throat	1	2	1
2036	890,858,142	throat	4	8.14155	3.82058
2037	122,68,148	throat	110	8.98837	2.401
2038	214,421,150	throat	122	10.3362	3.02247
2039	408,462,151	throat	137	8.02429	3.23561
2040	420,454,160	throat	1	2	1
2041	268,516,154	throat	421	18.2354	9
2042	258,511,162	throat	1	2	1
2043	1091,888,146	throat	56	7.12493	1.70711
2044	1042,36,144	throat	4	8.05208	3.24109
2045	1222,78,147	throat	157	10.8063	4.62956
2046	1228,77,151	throat	2	2	1
2047	1229,79,153	throat	2	2	1
2048	1012,348,155	throat	821	15.7167	6.13467
2049	1168,518,147	throat	142	14.7332	5.70681
2050	1169,519,145	throat	109	13.105	5.99991
2051	306,577,144	throat	4	10.1925	3.91245
2052	310,585,146	throat	18	5.09066	2.84684
2053	299,598,152	throat	1	2	1
2054	304,597,155	throat	3	2	1
2055	1108,883,144	throat	4	16.3759	7.1556
2056	867,391,145	throat	8	2	-1
2057	884,357,158	throat	51	8.63169	4.1037
2058	223,429,149	throat	80	8.34744	3.30392
2059	236,703,149	throat	79	6.27704	1
2060	544,183,146	throat	25	3.41421	1
2061	408,301,146	throat	2	2	1
2062	411,301,146	throat	1	2	1
2063	415,296,152	throat	89	6.65648	2.28262
2064	111,294,156	throat	473	18.0185	6.02222
2065	430,84,156	throat	229	9.56709	4.03673
2066	437,87,153	throat	152	11.6511	4.96437
2067	284,194,166	throat	3142	28.0611	12.209
2068	922,368,159	throat	543	19.5455	8.03838
2069	705,373,153	throat	529	12.609	2.54533
2070	198,405,149	throat	211	9.63244	3.44223
2071	196,397,150	throat	1	2	1
2072	1164,506,148	throat	43	14.9518	5.74531
2073	218,699,147	throat	4	8.51261	2.90901
2074	340,725,159	throat	866	21.8201	9.32701
2075	1047,737,162	throat	711	19.3669	8.38335
2076	1050,802,152	throat	180	10.0165	3.92076
2077	1055,800,148	throat	1	2	1
2078	435,92,154	throat	196	12.1849	5.87754
2079	545,178,148	throat	2	2	1
2080	535,187,151	throat	329	10.5677	2.54533
2081	537,177,154	throat	2	2	1
2082	547,184,154	throat	193	7.6866	2
2083	242,435,149	throat	26	3.1547	1
2084	980,585,162	throat	944	21.6932	8.80298
2085	1000,593,188	throat	1	2	1
2086	418,92,149	throat	4	10.1986	3.44138
2087	719,392,150	throat	15	6.04216	2.41421
2088	1143,493,150	throat	16	3.78815	1.70711
2089	1143,496,160	throat	53	8.15355	4.06346
2090	1230,81,150	throat	2	2	-1
2091	288,167,179	throat	2036	25.0403	9.25162
2092	553,181,150	throat	4	10.0469	3.28335
2093	429,282,158	throat	373	10.319	2.97731
2094	696,386,170	throat	816	19.0431	9.04525
2095	179,390,162	throat	357	11.4954	2.54533
2096	205,410,153	throat	105	7.84405	2.53543
2097	1151,496,154	throat	170	8.27415	3.92965
2098	294,543,154	throat	135	6.80926	1.70711
2099	279,568,159	throat	818	22.1955	8.26754
2100	347,694,177	throat	1428	22.9534	6.13293
2101	451,708,154	throat	75	5.99225	2.7576
2102	404,304,154	throat	21	3.92996	1.70711
2103	403,300,157	throat	7	2	-1
2104	191,398,158	throat	124	10.299	5.00704
2105	859,402,151	throat	4	10.4185	4.3102
2106	855,409,151	throat	15	4.74264	1
2107	852,406,156	throat	3	2	-1
2108	851,415,156	throat	160	9.5103	4.17225
2109	598,552,170	throat	3018	32.2975	13.1952
2110	570,550,188	throat	3	3.1547	1.57735
2111	567,548,190	throat	3	2	1
2112	541,553,151	throat	4	8.31425	3.03697
2113	472,704,154	throat	57	6.59099	1.96593
2114	871,414,157	throat	400	11.5109	5.62889
2115	306,606,159	throat	252	8.99147	4.43776
2116	477,703,154	throat	28	6.80265	2.92924
2117	394,20,181	throat	3462	35.953	16.9728
2118	1145,496,155	throat	25	4.77809	1
2119	299,598,153	throat	1	2	1
2120	298,599,153	throat	2	2	1
2121	289,590,162	throat	363	14.1767	6.63004
2122	435,69,159	throat	91	7.50771	2.23796
2123	438,72,156	throat	42	5.31899	2.54287
2124	398,306,157	throat	50	8.19019	2.30418
2125	935,370,167	throat	452	17.0443	6.54658
2126	1137,493,159	throat	72	8.13233	2.51128
2127	295,604,162	throat	119	7.67508	3.43391
2128	432,75,160	throat	102	7.09513	3.00174
2129	332,89,161	throat	169	7.7189	3.35104
2130	339,84,159	throat	1	2	1
2131	333,328,156	throat	25	4.82144	1.70162
2132	338,325,156	throat	3	2	-1
2133	92,278,166	throat	389	14.9974	5.78262
2134	414,297,161	throat	132	8.40658	2.79639
2135	420,299,163	throat	2	2	1
2136	973,381,181	throat	2517	30.6393	8.51353
2137	842,434,171	throat	559	14.0397	6.66336
2138	477,708,167	throat	206	9.21107	3.51035
2139	62,259,157	throat	4	2	1
2140	66,261,161	throat	51	6.96391	2.80002
2141	59,257,158	throat	4	2	1
2142	19,653,157	throat	4	8.28807	2.98943
2143	69,264,162	throat	55	8.01637	3.14439
2144	407,301,159	throat	21	4	1
2145	393,308,160	throat	83	7.68351	2.95088
2146	966,554,175	throat	961	23.7435	11.2993
2147	426,75,162	throat	66	5.07924	1.70711
2148	427,70,162	throat	1	2	1
2149	401,305,161	throat	79	8.17364	3.68617
2150	534,187,163	throat	313	10.3454	1.70711
2151	49,237,164	throat	83	8.5437	4.39915
2152	335,336,164	throat	153	7.62392	1
2153	687,353,166	throat	141	15.2414	7.21058
2154	1125,487,160	throat	4	8.19889	3.42394
2155	308,297,166	throat	183	8.65419	-1
2156	409,301,163	throat	48	8.31436	2.54533
2157	683,370,177	throat	703	19.4044	9.32007
2158	462,707,161	throat	4	10.0369	3.39879
2159	330,88,162	throat	1	6.34964	3.17482
2160	117,286,175	throat	712	17.0608	6.32695
2161	124,293,184	throat	1	2	1
2162	139,279,187	throat	3	2	-1
2163	427,288,162	throat	4	12.1338	4.52207
2164	391,309,162	throat	4	8.4028	2.91541
2165	1152,505,186	throat	1401	23.6278	10.6806
2166	949,568,176	throat	599	17.5498	7.29511
2167	558,659,167	throat	139	10.6226	4.67662
2168	565,646,166	throat	206	12.5586	5.97898
2169	1052,778,166	throat	54	5.6888	2.53542
2170	329,87,163	throat	7	8.18253	3.56747
2171	298,119,200	throat	6150	50.3325	23.7408
2172	525,192,167	throat	80	6.33553	2.89391
2173	100,287,167	throat	30	14.97	5.06921
2174	991,416,187	throat	2780	32.7159	12.7179
2175	66,250,173	throat	170	9.84964	4.23649
2176	75,730,169	throat	72	10.0995	2.84242
2177	76,755,178	throat	978	21.4685	9.89542
2178	69,764,193	throat	1	2	1
2179	355,789,168	throat	199	11.1248	4.61552
2180	520,194,170	throat	134	8.25992	2.86805
2181	522,202,170	throat	12	2	1
2182	65,256,165	throat	4	8.19315	2.9916
2183	654,340,186	throat	1789	26.7234	10.0456
2184	419,453,165	throat	1	2	1
2185	1195,528,165	throat	2	2	1
2186	1173,526,171	throat	790	22.5089	8.57919
2187	285,594,170	throat	385	16.2091	8.10456
2188	174,663,181	throat	1312	25.5161	11.8254
2189	170,641,174	throat	1	2	1
2190	76,733,168	throat	32	8.15454	3.04735
2191	411,301,168	throat	36	7.95911	3.97956
2192	400,304,183	throat	619	13.8035	5.31861
2193	1166,516,178	throat	417	19.0591	8.0544
2194	423,290,174	throat	488	14.3134	6.29277
2195	893,353,171	throat	193	9.47731	4.29625
2196	283,583,170	throat	57	12.8297	5.92025
2197	417,295,189	throat	793	17.0922	7.45576
2198	99,694,182	throat	1069	22.0435	10.1332
2199	527,195,172	throat	52	6.26007	2
2200	512,200,177	throat	295	11.1922	2.54533
2201	49,230,171	throat	107	9.53362	2
2202	54,237,174	throat	131	10.4577	4.74591
2203	311,640,169	throat	1	2	1
2204	301,670,191	throat	2915	34.8828	15.66
2205	309,641,169	throat	1	2	1
2206	320,663,202	throat	1	2	1
2207	77,743,189	throat	1007	17.1616	6.92915
2208	69,764,194	throat	1	2	1
2209	326,988,176	border_throat	1115	40.018	8.64027
2210	328,183,191	throat	1366	27.4204	12.1916
2211	146,310,179	throat	215	12.9503	5.90939
2212	265,572,189	throat	1011	21.5248	9.5069
2213	553,711,175	throat	1513	30.2881	13.8269
2214	563,699,175	throat	3	2	1
2215	143,297,180	throat	163	11.6185	5.31874
2216	958,513,183	throat	497	13.1746	5.31645
2217	943,552,178	throat	257	13.784	5.49155
2218	952,560,185	throat	3	2	1
2219	525,694,182	throat	1304	27.5706	11.6501
2220	526,681,186	throat	1	2	1
2221	507,710,205	throat	1	2	1
2222	480,710,172	throat	4	10.2178	3.93409
2223	502,206,182	throat	398	15.1057	7.22726
2224	504,215,183	throat	1	2	1
2225	474,322,181	throat	155	8.59579	1
2226	947,400,189	throat	938	25.4496	9.39882
2227	555,666,177	throat	68	6.30804	2.54533
2228	626,823,185	throat	3524	36.5862	10.0725
2229	423,246,174	throat	7	8.85723	2.84599
2230	565,587,178	throat	151	11.5091	5.31855
2231	561,600,174	throat	1	2	1
2232	555,603,174	throat	1	2	1
2233	557,601,176	throat	8	3.1547	1
2234	558,598,176	throat	1	2	1
2235	293,612,175	throat	32	3.40325	1.70162
2236	138,678,181	throat	278	8.38706	3.23601
2237	581,738,178	throat	232	12.7545	5.87848
2238	43,67,178	throat	56	18.9321	7.9869
2239	420,98,175	throat	1	2	1
2240	412,103,188	throat	123	8.66305	2.99768
2241	426,243,179	throat	111	10.1242	3.53256
2242	292,607,175	throat	1	2	1
2243	290,610,175	throat	1	2	1
2244	292,610,179	throat	2	2	1
2245	286,615,183	throat	220	11.3037	4.90356
2246	288,621,181	throat	189	13.2594	5.94312
2247	965,485,185	throat	503	13.2907	2.54533
2248	955,484,192	throat	3	2	1
2249	580,500,198	throat	2454	22.553	6.54432
2250	582,520,212	throat	1	2	1
2251	582,520,215	throat	3	2	1
2252	135,679,177	throat	12	7.88263	2.9794
2253	38,81,186	throat	621	20.1702	6.83363
2254	25,75,190	throat	3	2	1
2255	17,99,205	border_throat	1109	16.8257	3.23125
2256	25,82,195	throat	1	2	1
2257	23,142,205	throat	3	2	1
2258	11,118,213	throat	2	2	1
2259	8,108,217	throat	5	2	1
2260	9,117,217	throat	1	2	1
2261	7,117,219	throat	1	2	1
2262	4,107,223	border_throat	40	4.38941	-1
2263	1215,81,178	throat	196	8.14706	1
2264	961,498,186	throat	241	12.2881	5
2265	273,625,199	throat	977	29.8975	13.6811
2266	134,679,178	throat	16	8.35964	2.89905
2267	260,650,214	throat	2903	35.2946	13.6962
2268	1268,858,193	border_throat	5588	40.4475	15.2965
2269	1295,865,214	throat	1	2	1
2270	1249,838,222	throat	1	2	1
2271	561,860,177	throat	3	2	1
2272	564,861,179	throat	15	4.79851	1
2273	72,54,218	throat	4564	39.3777	18.4371
2274	371,188,180	throat	43	3.99576	1
2275	380,184,184	throat	14	3.83379	1.70711
2276	392,177,218	throat	4	2	1
2277	390,175,221	throat	1	2	1
2278	392,175,221	throat	1	2	1
2279	391,173,222	throat	1	2	1
2280	360,173,238	throat	2	2	1
2281	456,431,178	throat	1	2	1
2282	453,429,184	throat	66	6.16208	2
2283	653,5,186	border_throat	281	12.044	3.00174
2284	462,224,196	throat	1479	29.8789	13.1743
2285	488,214,192	throat	452	16.191	6.82791
2286	647,12,187	throat	148	11.0772	5.00863
2287	871,446,184	throat	39	3.41421	1
2288	870,451,186	throat	1	2	1
2289	570,524,190	throat	300	14.9879	7.42767
2290	572,715,226	throat	2973	29.3377	11.1703
2291	567,859,185	throat	101	9.93695	3.18383
2292	936,354,191	throat	226	11.6159	4.286
2293	919,428,192	throat	347	11.9802	4.3709
2294	927,432,199	throat	1	2	1
2295	287,982,203	border_throat	1563	54.4527	18.8935
2296	264,997,231	throat	1	2	1
2297	1213,81,185	throat	164	9.97822	4.98911
2298	486,334,186	throat	49	7.6657	3.83285
2299	47,785,190	throat	346	14.586	5.82787
2300	627,793,208	throat	1838	30.1278	12.9438
2301	640,798,233	throat	1	2	1
2302	897,437,187	throat	12	2	1
2303	898,438,185	throat	1	2	1
2304	703,3,190	border_throat	136	9.19028	4.11489
2305	891,441,186	throat	4	8.09694	2.5241
2306	568,596,188	throat	356	13.7761	2.86805
2307	589,848,196	throat	1217	29.3022	13.5889
2308	493,439,198	throat	541	14.2674	6.21626
2309	1164,522,196	throat	346	23.598	10.3847
2310	194,238,191	throat	136	8.16094	3.31081
2311	679,385,193	throat	85	13.1769	6.38458
2312	542,483,188	throat	3	2	1
2313	550,479,195	throat	136	7.72746	2.90718
2314	541,483,191	throat	2	2	1
2315	558,477,196	throat	1	2	1
2316	563,489,197	throat	126	9.32917	1
2317	369,777,193	throat	217	11.1081	3.83412
2318	649,19,196	throat	146	9.99721	3.83412
2319	1029,472,209	throat	2193	30.2613	11.7791
2320	1054,462,199	throat	1	2	1
2321	1038,440,211	throat	11	3.78815	1.57735
2322	1040,440,217	throat	2	2	1
2323	1115,501,220	throat	1601	21.2417	7.59103
2324	564,862,221	throat	1954	27.1711	12.133
2325	187,243,191	throat	9	3.1547	1
2326	192,245,192	throat	1	2	1
2327	187,247,193	throat	1	2	1
2328	556,481,190	throat	1	2	1
2329	556,481,193	throat	3	2	1
2330	553,488,192	throat	3	2	1
2331	554,485,196	throat	25	5.01649	1.99944
2332	558,479,195	throat	2	2	1
2333	557,481,198	throat	2	2	1
2334	559,481,200	throat	1	2	1
2335	247,613,212	throat	2804	29.6242	13.003
2336	127,684,190	throat	4	12.1878	4.74978
2337	600,742,226	throat	2143	23.6596	5.61736
2338	603,748,219	throat	1	2	1
2339	57,769,192	throat	346	13.7533	5.95055
2340	193,235,197	throat	238	10.3227	3.70785
2341	414,371,191	throat	4	8.06292	2.79372
2342	470,421,200	throat	406	16.3578	7.68642
2343	472,428,209	throat	1	2	1
2344	469,426,210	throat	3	2	1
2345	1051,480,222	throat	1333	29.8082	13.3022
2346	254,538,191	throat	4	2	1
2347	258,539,192	throat	49	4.8038	2.23626
2348	256,532,194	throat	10	2	1.57735
2349	254,530,195	throat	2	2	-1
2350	262,532,196	throat	1	2	1
2351	258,544,198	throat	22	5.82682	2.50064
2352	146,677,196	throat	125	10.2398	4.5858
2353	153,673,193	throat	90	10.0613	4.80033
2354	619,846,218	throat	2967	31.152	13.3309
2355	627,154,204	throat	524	17.083	4.92399
2356	614,179,221	throat	1	2	1
2357	1180,538,203	throat	1633	32.1061	10.6453
2358	1183,549,206	throat	1	2	1
2359	1020,614,192	throat	28	5.76582	2.40679
2360	1017,602,196	throat	53	7.36001	2.54533
2361	422,258,198	throat	277	10.1525	4.49634
2362	417,262,194	throat	2	2	1
2363	639,366,223	throat	2728	29.6453	10.4656
2364	665,390,208	throat	798	21.8764	9.92442
2365	479,433,200	throat	162	12.5945	5.69669
2366	1022,221,194	throat	1	2	1
2367	1017,216,199	throat	119	8.05865	2.96488
2368	1019,608,194	throat	37	6.83825	3.41912
2369	1023,608,202	throat	162	10.5922	4.27455
2370	1018,604,205	throat	1	2	1
2371	1015,230,206	throat	263	12.7836	5.3733
2372	1024,223,197	throat	1	2	1
